 # x         y        
   3.66618133      -16.4359646    
   3.25902700      -15.9016275    
   3.65134025      -15.4818392    
   3.56008887      -16.1651134    
   3.70916891      -16.6975975    
   3.14148617      -16.7320004    
   2.56285262      -16.8943577    
   2.37367439      -16.3624763    
   1.87134385      -16.4397793    
   1.21943462      -16.3377018    
   1.54884160      -16.7473049    
   1.85359931      -16.3176231    
   1.93669975      -16.9081573    
   1.60614920      -17.4922733    
   2.21370697      -17.1849289    
   2.82504201      -17.1540146    
   3.04969335      -17.7251396    
   2.63868618      -17.3864059    
   2.02458882      -17.6670494    
   1.79282093      -17.1566925    
   2.08517504      -16.6955223    
   2.43811417      -16.1460705    
   1.86735868      -16.0090885    
   1.52061462      -15.5559521    
   1.33015227      -16.0830956    
   1.85826063      -15.7181044    
   2.28836584      -16.1542835    
   1.82366085      -16.4444084    
   1.27173209      -16.2092934    
   1.41669655      -15.7287092    
   1.96688581      -16.0900612    
   2.23661280      -15.5688162    
   1.88892996      -15.9485912    
   2.51349735      -15.7333689    
   3.17143965      -15.8313046    
   2.67585993      -15.3966999    
   3.08446836      -14.8834982    
   3.72623587      -15.0362062    
   4.16664314      -14.6898994    
   4.29232693      -14.1756830    
   4.78104782      -13.8792067    
   4.64175081      -13.3793650    
   4.35478258      -13.9063807    
   4.76558399      -13.4117928    
   5.22558928      -13.9269638    
   5.29928398      -14.4366074    
   5.30196905      -13.7964592    
   5.75280094      -14.0922356    
   6.29865837      -14.2510071    
   6.53128815      -13.7401028    
   7.10601711      -13.5264034    
   7.52395773      -13.0582047    
   7.50481606      -13.5813456    
   8.08017159      -13.3746328    
   7.99624968      -13.9097519    
   8.59025955      -14.1214075    
   8.46704102      -13.5795708    
   8.94781113      -13.9341021    
   9.47732449      -14.3750906    
   9.07730293      -14.9078560    
   8.90414143      -15.4106770    
   9.23738384      -14.8800659    
   9.82744884      -15.1017036    
   9.41055012      -15.3886023    
   9.68041611      -15.8796930    
   9.71139431      -15.3307972    
   9.98625660      -14.9102592    
   10.6369925      -15.0904007    
   10.8675203      -15.6809196    
   10.2960615      -15.7548323    
   10.0961123      -16.3816166    
   10.5092764      -16.6987019    
   10.8970556      -17.1476135    
   10.3046932      -16.8026447    
   10.8907127      -16.8491936    
   10.8020067      -16.2805786    
   10.5703087      -15.8003016    
   10.9980659      -16.2248554    
   11.5007467      -16.2910385    
   10.8636322      -16.0322418    
   11.5226755      -16.2165546    
   12.0927505      -15.9802904    
   12.6731920      -15.7226038    
   13.2719307      -15.8708162    
   12.8332338      -15.4232864    
   12.4264956      -14.9188948    
   11.9021549      -14.9493752    
   12.2842102      -14.4553576    
   11.8028669      -14.6465378    
   11.6686945      -15.2201586    
   12.0494785      -14.6939287    
   11.5490875      -14.6894474    
   12.0481672      -15.0099459    
   11.7708254      -14.4479170    
   11.1865902      -14.0799627    
   11.4576578      -14.6386719    
   10.9387312      -14.5763998    
   11.0653973      -15.1818333    
   11.2091742      -14.5384607    
   11.4781790      -14.0372477    
   11.4589462      -14.7061033    
   11.8636866      -15.0974483    
   12.3903666      -15.1212893    
   13.0407152      -14.8933010    
   12.5055342      -15.3117676    
   11.9078856      -15.4280558    
   11.8291636      -15.9870081    
   12.1510382      -16.5575447    
   11.9445162      -17.0471153    
   12.4793043      -17.4233875    
   11.9094467      -17.1864891    
   12.4006424      -17.4110851    
   11.8645096      -17.0437870    
   11.8090677      -17.5624352    
   12.2148476      -17.8766155    
   12.0848198      -17.3640404    
   12.3168974      -17.9543514    
   11.9499569      -18.5420132    
   12.3376808      -18.9436207    
   11.6578684      -19.0999355    
   11.8053551      -19.6112690    
   11.2563715      -19.6767559    
   11.8478832      -19.8654404    
   11.7092676      -19.3393459    
   11.1616421      -19.7519741    
   11.6447172      -19.5856724    
   11.7311497      -19.0025082    
   12.2793770      -19.1364746    
   12.7044630      -19.4051743    
   12.2923212      -19.0908356    
   12.8914280      -18.8479710    
   12.2771091      -18.8959694    
   12.6574211      -19.3182564    
   12.0331297      -19.0459499    
   12.4135675      -18.6722221    
   11.9219913      -18.4967766    
   11.2830429      -18.3728161    
   10.8373051      -18.8976612    
   10.6681576      -18.4022770    
   10.5932941      -19.0960350    
   10.4808283      -19.6939163    
   10.3628492      -19.0958080    
   10.8967371      -19.3776894    
   11.4138660      -19.3270760    
   11.7493076      -19.7931328    
   11.0802498      -19.9383812    
   11.5500717      -19.5842934    
   11.0329704      -19.5064888    
   11.5828934      -19.2624435    
   11.5029802      -19.9209118    
   11.7299204      -20.3803425    
   11.8585606      -20.8680458    
   12.2969236      -21.2004414    
   12.6228361      -21.7106171    
   12.2862024      -21.2168789    
   12.4564438      -21.8247108    
   12.5495777      -21.2927876    
   12.8673620      -21.6989822    
   13.3605995      -21.9824657    
   12.9993696      -21.5125751    
   12.5680313      -20.9886494    
   12.2399235      -20.5520477    
   11.6666012      -20.5051403    
   11.6192198      -21.0610733    
   11.1483421      -20.6552391    
   11.5987844      -20.2286758    
   12.2594166      -20.4445343    
   12.4268246      -20.9547195    
   12.5604610      -21.6009769    
   13.1661825      -21.6950264    
   12.6377764      -21.5524864    
   13.2082596      -21.7273178    
   13.4189968      -22.2476540    
   13.9300976      -22.4329700    
   13.8337469      -21.8179188    
   14.4659882      -21.5427971    
   14.7468510      -21.0460014    
   14.7522316      -20.4544353    
   14.7238655      -19.9080849    
   14.4826021      -20.4128437    
   13.9275713      -20.4974632    
   13.9898081      -19.9872017    
   14.0261192      -19.4811745    
   14.3391514      -18.9310856    
   14.7816458      -18.5501499    
   14.2725477      -18.8707371    
   14.0739193      -18.3540668    
   14.4242926      -18.8165474    
   14.6620483      -18.2841263    
   14.3157129      -18.8806629    
   13.7783737      -18.7052498    
   14.3163834      -18.6067371    
   14.1617289      -18.0205860    
   13.5300398      -18.1386299    
   13.1620951      -17.7988071    
   13.5655212      -18.1806431    
   14.2173605      -18.2660084    
   13.9258814      -18.7149792    
   14.4305429      -19.1526909    
   14.5208292      -18.6007061    
   14.8939581      -18.1826611    
   15.4050550      -18.2777386    
   15.5142012      -17.7847672    
   14.9375954      -17.8229065    
   15.5383110      -17.9119453    
   16.1065254      -17.9465961    
   15.8081532      -18.4311123    
   15.3605900      -18.8088093    
   14.9059353      -18.4592209    
   14.4692059      -17.9286518    
   14.2623339      -18.4264946    
   14.7129545      -18.8096924    
   15.2629089      -18.7861786    
   14.7393665      -19.1350651    
   14.8177652      -19.8287239    
   15.2908897      -19.6317863    
   15.9635220      -19.5386124    
   15.5371847      -19.2114201    
   14.9787149      -19.2246170    
   15.6563425      -19.3860531    
   15.2724371      -19.9679852    
   15.9021006      -19.8966522    
   15.6470442      -19.2757301    
   15.6019115      -18.6908054    
   15.0219164      -18.7387466    
   14.6515446      -19.0975323    
   14.1635227      -19.5596848    
   13.6238155      -19.4343700    
   13.7990837      -20.0922604    
   14.1920719      -19.5983696    
   14.2345791      -20.2143822    
   14.7676582      -19.8166733    
   14.5236483      -20.3124332    
   14.3689175      -20.8036957    
   13.9652481      -21.2910690    
   14.4910631      -21.5654049    
   13.8890476      -21.4912014    
   13.3475628      -21.6391830    
   13.5666828      -22.1253109    
   14.0017166      -21.6636257    
   13.4485455      -21.4843216    
   13.3632364      -22.0714874    
   13.7898579      -21.7414112    
   14.3620253      -22.1009407    
   14.9350443      -21.7973232    
   15.3642578      -21.5407887    
   15.2710457      -22.0420532    
   14.7155008      -21.9149799    
   15.2295895      -21.8104725    
   15.6368036      -21.3675289    
   15.4293289      -21.9662266    
   15.9190350      -22.1157913    
   15.4488754      -22.5288448    
   15.1705599      -22.0941505    
   15.6462345      -21.6215401    
   16.1459560      -21.8095741    
   16.3375645      -21.2317142    
   16.9158821      -21.0968170    
   17.1795769      -21.7119980    
   16.5052128      -21.5710621    
   16.0588551      -22.0657501    
   15.7359905      -22.4577045    
   16.1188450      -22.0666370    
   16.4695206      -22.6117935    
   17.0062218      -22.6633587    
   17.4530258      -23.1933002    
   17.8542366      -22.8304062    
   17.7737350      -22.3295555    
   18.0137196      -22.8109550    
   18.5357018      -22.5265121    
   17.8802700      -22.4913616    
   17.3262711      -22.6373672    
   17.7706242      -22.3776188    
   17.2424583      -22.5888290    
   17.6823997      -22.3498287    
   17.5878410      -21.7092724    
   18.0434113      -21.3523140    
   17.9094849      -21.9809284    
   17.8747711      -21.3684559    
   17.2480602      -21.2271309    
   17.4283314      -20.7293663    
   17.5324211      -21.4153614    
   18.0612183      -21.6736851    
   18.0011139      -22.2786751    
   18.4328003      -21.7576046    
   17.9827805      -22.1210690    
   18.6422119      -21.9870224    
   18.2361889      -22.5032368    
   18.5018559      -22.0489483    
   19.0263634      -21.6549740    
   19.3906059      -21.2603016    
   18.7847576      -20.9696789    
   19.1326714      -20.5081253    
   19.0675583      -19.9753399    
   18.5929661      -19.5678368    
   18.9661179      -20.0356007    
   18.6245441      -19.6639366    
   18.3184719      -20.1111832    
   18.6787243      -20.4873714    
   19.1480045      -20.7795143    
   18.8464012      -21.2793503    
   18.9146156      -21.9759331    
   19.1501656      -21.4405212    
   18.5812569      -21.2273560    
   18.5010452      -21.7352028    
   18.6079025      -22.4018364    
   18.9707813      -21.9758301    
   18.4679565      -21.5128059    
   18.3882751      -20.9939442    
   17.9031124      -21.2459717    
   17.8305359      -20.7002163    
   17.2413712      -20.9123764    
   16.8086586      -20.6099739    
   16.4487762      -21.0236740    
   16.2529163      -21.5421505    
   16.7330265      -22.0127411    
   17.3010960      -22.4175282    
   17.2227077      -21.7286091    
   17.0661068      -21.1266842    
   16.9577866      -21.6404228    
   16.8351250      -22.1606369    
   16.9408798      -21.6206799    
   17.0152435      -22.1919174    
   17.1579971      -21.5423298    
   17.7096004      -21.9196167    
   17.6262436      -22.5321789    
   17.1831589      -22.0060139    
   16.7846279      -22.4108124    
   17.3142948      -22.8556156    
   17.8795071      -22.6133862    
   18.3765697      -22.2861462    
   18.5122452      -22.8382683    
   17.8815231      -23.1189919    
   17.8054848      -22.4523640    
   17.9278412      -23.0742378    
   18.4685707      -23.2900333    
   17.8388367      -23.4326096    
   17.2967091      -23.4295616    
   17.4718704      -22.8878288    
   17.7840004      -22.3912964    
   17.1556168      -22.2685013    
   16.6183071      -22.0607853    
   15.9555445      -22.0697327    
   16.5452461      -22.2465191    
   16.8255844      -21.6269665    
   17.2073154      -21.9564514    
   16.6287136      -22.0443249    
   17.0256214      -21.5517445    
   16.9356689      -22.1029434    
   17.1557159      -21.5968723    
   16.5091133      -21.5333328    
   16.9368820      -21.8789406    
   16.5428848      -22.4048958    
   16.9122887      -22.9507332    
   16.4716873      -23.3087769    
   15.8429365      -23.2917709    
   15.9792538      -23.8345108    
   15.8146305      -23.3198013    
   16.1762066      -22.7397804    
   15.5822458      -22.7743683    
   15.0916243      -22.5019379    
   14.4214478      -22.3578186    
   13.8558435      -22.0304623    
   14.0498037      -21.5361385    
   14.5940990      -21.5164013    
   14.4216547      -22.1040688    
   14.4188490      -22.6236572    
   13.8346891      -22.6291008    
   13.1388130      -22.5637627    
   13.3012562      -21.8839645    
   13.0261545      -21.3771667    
   12.5981874      -21.7511215    
   12.5294809      -21.1262245    
   11.9454384      -21.3522301    
   12.4340134      -21.5880909    
   12.0247164      -21.9312763    
   11.7973537      -21.4675179    
   12.0126686      -22.0257492    
   12.6087990      -22.1903229    
   13.1181154      -22.1312256    
   13.6818905      -22.1656113    
   13.5812273      -22.7972145    
   14.1190681      -22.4856033    
   13.7241220      -21.9124546    
   14.2431507      -21.8307838    
   13.8139677      -21.3895454    
   14.4319324      -21.2619629    
   14.2671852      -21.7967720    
   13.8137074      -22.0630951    
   14.2839880      -22.4692059    
   14.7539310      -21.9685535    
   15.2903042      -22.3907509    
   15.0812931      -22.9999962    
   15.1477146      -22.3139267    
   14.5500383      -22.5369549    
   13.9330873      -22.5290871    
   14.4774914      -22.8539257    
   15.1006765      -22.9985466    
   14.5739889      -23.1960430    
   15.2088709      -23.1964664    
   15.0464153      -23.7846527    
   15.4047956      -24.2699432    
   15.6490774      -23.7718334    
   15.5939550      -24.4045830    
   15.0567293      -24.3111763    
   15.4875221      -24.6252823    
   14.8786068      -24.4203777    
   14.5650043      -24.8582306    
   14.0919018      -25.1586361    
   14.6067877      -25.3879013    
   14.0320988      -25.3292656    
   13.8904028      -25.9386330    
   14.3434219      -26.2811813    
   14.8275194      -26.6105270    
   15.3582830      -26.7196579    
   15.0563631      -27.3041763    
   14.4142895      -27.2071667    
   14.2638083      -27.6976242    
   14.0091152      -27.1972847    
   14.6340542      -26.9046249    
   14.6385040      -27.4765358    
   14.4974060      -28.1457272    
   14.8468103      -27.5604973    
   14.5783968      -28.0701809    
   14.2230787      -28.6677780    
   14.7369843      -28.7955894    
   14.6389761      -29.4652500    
   14.8931160      -30.0803146    
   15.5252037      -30.0455189    
   15.2888260      -30.6438732    
   15.9060917      -30.9025936    
   15.5497475      -30.5381603    
   15.9100246      -30.1582680    
   15.4563093      -30.4645042    
   15.0435877      -30.7770462    
   14.8632393      -30.2471561    
   14.2865162      -30.2635365    
   13.7109947      -30.2215424    
   13.4218693      -30.6517525    
   13.9937401      -30.6875954    
   13.9397402      -30.1151905    
   13.5006838      -29.6538868    
   13.8387089      -30.1508579    
   14.0831394      -30.7128696    
   14.5362825      -30.3590221    
   14.0020685      -30.2757359    
   13.9913635      -29.6687469    
   14.1495895      -30.1498623    
   13.5652390      -30.5292015    
   13.7539845      -31.0086555    
   13.2168961      -31.1929779    
   13.5870094      -30.6108513    
   13.5572271      -31.2316704    
   13.5600586      -31.7969952    
   14.1935444      -31.6193810    
   14.2756548      -31.1158180    
   14.5758247      -31.6830120    
   14.0699692      -31.3412151    
   14.6693821      -31.0897999    
   14.6544704      -30.4628525    
   14.5200396      -29.8177929    
   14.1057138      -29.3262863    
   13.8558216      -29.8473301    
   13.3713064      -30.1270199    
   13.7335615      -29.6944237    
   13.1807413      -29.9342594    
   12.6532917      -29.7787724    
   12.9447355      -29.2118797    
   13.4362078      -29.0420189    
   12.8004961      -29.1258469    
   12.5535297      -28.6690388    
   12.9668293      -28.2062187    
   13.5238237      -27.8482246    
   13.4743376      -27.2195663    
   14.0219259      -27.3710232    
   13.4985466      -27.6737328    
   14.1498814      -27.9121246    
   13.7144842      -28.2313843    
   13.2244768      -28.6756477    
   13.2743120      -28.1171875    
   13.2137270      -28.6504307    
   13.7285042      -28.2754650    
   14.4045973      -28.1542034    
   15.0092144      -28.3981838    
   15.4274263      -28.1212673    
   15.8707075      -27.8705044    
   15.3740635      -27.9397640    
   15.3954172      -27.3455162    
   15.5540104      -26.7036095    
   16.1075459      -26.8099194    
   15.5314150      -27.1215153    
   15.9623451      -27.4598446    
   15.3636379      -27.6288719    
   15.8135509      -28.0778675    
   15.4418573      -27.5956593    
   15.3284349      -26.9543400    
   15.8947067      -26.9282608    
   16.5050621      -26.5883522    
   16.6909885      -27.0680428    
   16.9839115      -26.4488468    
   17.2660923      -26.0268135    
   17.2673893      -25.4501743    
   16.7033291      -25.1550503    
   16.2983513      -24.7348785    
   16.5080738      -25.2080250    
   16.3249722      -25.6821041    
   16.7319889      -25.3686790    
   16.7924213      -25.9771080    
   17.2458935      -26.3609161    
   17.8362827      -26.1449223    
   18.1588345      -25.6319675    
   18.5963669      -25.1052113    
   18.0479450      -25.0079403    
   17.5579414      -25.2441883    
   18.1764412      -25.3519363    
   17.7558727      -24.8778000    
   18.4078026      -24.8923206    
   18.9718399      -25.2020435    
   19.0516777      -25.8106403    
   19.0171776      -26.4907913    
   18.9210014      -27.0260067    
   18.7419643      -26.3749504    
   19.2141762      -25.8836536    
   18.9421387      -26.5017643    
   19.3766460      -26.0695648    
   19.3513165      -25.4048862    
   19.2984886      -26.0164814    
   18.9567204      -25.5649700    
   19.0415325      -24.9962292    
   19.5557384      -24.8125286    
   20.0616989      -24.7456360    
   20.4693012      -25.1308098    
   21.0650349      -25.1949520    
   21.5520897      -24.7741623    
   21.5722885      -25.4196911    
   22.0029163      -25.0584545    
   21.9366798      -24.4214649    
   22.5996723      -24.6307888    
   22.5032520      -24.0777798    
   22.0547371      -24.4931450    
   21.9284763      -25.1581764    
   22.4527054      -25.5114174    
   22.4102707      -24.9972305    
   22.2295322      -24.3910370    
   22.8701115      -24.1590500    
   22.7222500      -23.5155315    
   23.2291451      -23.1596413    
   23.0606461      -23.6809082    
   22.7252197      -24.1548748    
   22.9657269      -23.6593895    
   22.5291634      -23.9263401    
   22.8317432      -24.4435196    
   23.0303078      -25.0810051    
   22.4572563      -25.0508080    
   22.8314190      -24.6047611    
   22.8950062      -25.1773071    
   22.4488564      -24.6964931    
   22.8905525      -24.4176579    
   22.3317261      -24.1870346    
   21.8585339      -23.8097248    
   21.3228378      -24.1673946    
   21.6093483      -23.5289307    
   22.0025864      -23.1263981    
   21.9935188      -22.5776901    
   22.2095413      -23.0318184    
   21.6516113      -22.9678020    
   21.0633259      -22.6483402    
   20.3767262      -22.6743221    
   20.2357044      -23.3084488    
   19.8864079      -22.8245277    
   20.1256084      -22.1754761    
   20.0328083      -21.5742950    
   20.1817989      -20.9020615    
   19.5920219      -20.6490231    
   18.9624615      -20.7650833    
   19.4162598      -21.0325832    
   19.6793346      -21.6211224    
   20.0544415      -22.1622620    
   19.8065166      -21.6349506    
   20.1351128      -21.1624031    
   19.6020203      -20.8454895    
   18.9970245      -20.6699715    
   18.9557495      -21.1988373    
   19.5587120      -21.2141609    
   19.6633835      -21.8500290    
   20.1807384      -22.0161133    
   20.4525070      -21.5842381    
   20.6465111      -22.1815243    
   20.3749695      -22.8147774    
   20.7553406      -23.1523323    
   20.1308765      -22.8422775    
   19.6370354      -22.5062752    
   20.1872253      -22.8252316    
   20.8176880      -22.8694115    
   21.3192577      -22.4717655    
   21.6516666      -22.9902534    
   21.9074974      -23.5043869    
   21.4001083      -23.2436047    
   21.8661041      -22.8320789    
   21.9636803      -23.4083881    
   22.5088444      -23.6395130    
   23.0603828      -23.6051464    
   22.8110065      -23.1074390    
   22.9985142      -23.6774044    
   23.2649822      -24.2426033    
   23.2481747      -23.6030712    
   23.8894386      -23.5608768    
   24.3784695      -23.3573990    
   24.4221230      -23.9725437    
   24.4300804      -23.2982998    
   24.3261700      -22.8066254    
   24.1287766      -23.4767895    
   23.5179596      -23.7480354    
   23.7940769      -23.2033329    
   24.1746368      -22.6590614    
   23.5730858      -22.9501953    
   24.0994511      -22.7472992    
   24.1294937      -22.2476273    
   24.5273857      -22.6340389    
   24.7185307      -22.1541348    
   24.2309494      -21.9729595    
   23.5831909      -21.9441223    
   23.1495094      -21.5585613    
   22.9603939      -20.9995098    
   22.8873692      -20.4525642    
   22.2019176      -20.3266907    
   22.7797718      -20.5988598    
   23.2945118      -20.3364944    
   23.5823479      -20.7772923    
   24.2166233      -20.7381840    
   24.4526711      -20.2346916    
   23.8948078      -19.8655148    
   23.6552505      -19.2740898    
   23.8563652      -19.8740768    
   23.1950493      -19.7487316    
   23.6834717      -19.3433208    
   23.0578327      -19.6206551    
   23.6262169      -19.9004879    
   23.6855888      -20.4306602    
   23.1428070      -20.8020382    
   23.2611332      -21.4233742    
   23.8135242      -21.4504528    
   24.2715340      -21.6515274    
   23.9553185      -22.2224464    
   23.3455410      -22.4316959    
   23.8374462      -22.9130859    
   23.7517166      -23.4763451    
   23.2620583      -23.1330395    
   23.5423183      -22.7024288    
   24.1914940      -22.9131813    
   24.0323982      -23.4795113    
   24.6130886      -23.4621773    
   24.7110806      -24.0208073    
   24.2226295      -24.4069729    
   23.7199173      -24.4973660    
   23.1484661      -24.1343060    
   22.6617184      -23.9371796    
   22.4107075      -24.4809380    
   22.5902843      -23.8358154    
   22.3476334      -23.2724495    
   21.8338032      -23.5641460    
   22.3343620      -23.8189907    
   21.7985001      -23.4646435    
   21.2195511      -23.5039864    
   20.5704861      -23.4912510    
   20.0367050      -23.5981140    
   19.4106274      -23.6302032    
   20.0828400      -23.6126556    
   19.9301872      -24.2675323    
   19.4134331      -24.0177593    
   19.3754902      -24.6412697    
   18.9855576      -24.2206345    
   18.6875439      -24.6334248    
   18.6749268      -25.1714172    
   18.3185673      -24.5780354    
   18.5636635      -24.0301170    
   19.0952320      -23.7079067    
   18.8555984      -23.1752300    
   19.1681900      -22.6128216    
   19.8432884      -22.4830456    
   20.4667759      -22.4029045    
   19.8293610      -22.2138844    
   19.5767021      -21.7194653    
   20.1701832      -21.5515862    
   20.7667618      -21.2811394    
   21.1502953      -20.9154091    
   20.6355591      -21.2893906    
   20.2927208      -21.7031593    
   19.7509098      -21.8377075    
   19.2398682      -22.1368465    
   19.5762901      -21.7478256    
   19.2107239      -22.1967831    
   19.4350262      -21.5467625    
   18.9860954      -22.0713577    
   18.9027443      -22.7404137    
   19.3365707      -23.0804882    
   19.7179317      -22.6718693    
   20.3096123      -22.5837364    
   20.6551132      -22.1494617    
   20.5594749      -21.5853825    
   20.5345745      -22.2324314    
   20.0225430      -21.8179016    
   20.3558922      -21.3963470    
   20.4940186      -20.7951736    
   20.4825001      -21.3582058    
   20.0015736      -21.8042812    
   20.3914452      -21.2262306    
   20.1294823      -20.7476597    
   20.6993103      -20.6192722    
   21.1141357      -20.9187927    
   21.2208118      -20.2926559    
   21.6838856      -19.7750854    
   21.4951305      -19.2742481    
   21.3196907      -18.7205811    
   20.6632557      -18.5393448    
   20.1493816      -18.1653595    
   20.6314297      -18.0113297    
   21.1655197      -18.2627754    
   21.6855812      -18.4013863    
   22.0860348      -17.9182281    
   22.4381962      -18.4147720    
   22.2514782      -17.9481277    
   22.8908443      -17.6646156    
   22.6428585      -17.1378593    
   23.2082615      -17.0614815    
   22.7155266      -17.4511337    
   22.2541122      -17.7769890    
   22.5911007      -17.3733540    
   23.0893402      -17.4717808    
   22.6891098      -17.7797565    
   23.1226692      -17.3781300    
   22.8344822      -16.9013977    
   23.3740997      -17.1342564    
   23.3972549      -17.6804657    
   23.6319313      -18.2613106    
   23.0054665      -18.0005817    
   22.6734715      -18.5622406    
   22.1293640      -18.9128952    
   21.9162560      -19.4481869    
   21.3673992      -19.4996510    
   21.7222233      -19.9700909    
   22.3310413      -19.7509079    
   22.8957920      -19.5099125    
   22.4276466      -19.1239567    
   21.9483681      -18.7168770    
   21.6639862      -19.1521244    
   21.0646267      -19.3692684    
   21.2823105      -18.9105129    
   20.8786259      -18.4353504    
   21.3338528      -18.7331009    
   20.7247505      -19.0524807    
