 # x         y        
 -0.599800110      -8.31000730E-02
  -1.17284250      0.213357478    
 -0.638414502       9.67560485E-02
 -0.774759054     -0.484553516    
  -1.24292386     -0.298417360    
  -1.57029593     -0.707016349    
  -1.09553206      -1.01496959    
  -1.62676358     -0.587236643    
  -1.12162721     -0.575833142    
 -0.732163966     -0.972159564    
  -1.35208571     -0.676207900    
  -1.24801254      -1.24724150    
  -1.19292462     -0.610762656    
 -0.976326585      -3.65478396E-02
  -1.32257414     -0.474403590    
  -1.22686112     -0.976174474    
 -0.758955717     -0.648157001    
 -0.534867346       5.36060333E-03
 -0.888493657     -0.533660173    
  -1.14434838      -1.02836585    
  -1.20357001     -0.472021639    
  -1.00763357      -1.12811112    
  -1.46907794      -1.36741781    
  -1.01398611      -1.71100605    
  -1.42211831      -2.11953449    
  -1.59394896      -1.61644840    
  -1.66706109      -2.16562247    
  -2.28609180      -2.35314894    
  -2.86756945      -2.44508862    
  -2.21704197      -2.41647291    
  -1.66071463      -2.77677178    
  -1.43602705      -3.24382210    
  -1.61204410      -2.63042569    
  -2.13130116      -2.37967801    
  -2.73670053      -2.42705965    
  -3.19629693      -2.78146076    
  -3.15254736      -3.47672510    
  -3.04381084      -4.01249361    
  -2.74855924      -4.44780207    
  -2.24411082      -4.27620220    
  -1.86244226      -4.70300961    
  -1.47250628      -5.20660305    
  -1.75538683      -5.62262058    
  -1.37808621      -6.06309175    
  -1.24442816      -5.39611101    
 -0.612397194      -5.34890604    
 -0.392561406      -5.95691681    
 -0.419254661      -6.55931187    
 -0.276528865      -7.06897831    
  0.247466773      -6.77676296    
  0.367918223      -6.15957880    
  0.522598267      -6.66165495    
  0.460499555      -7.28381777    
  -8.40223730E-02  -7.46240234    
 -0.698499441      -7.47719717    
 -0.295797050      -7.80885506    
  0.195498228      -8.27603149    
  0.657488823      -8.00953770    
  0.240273207      -7.65750456    
 -0.229534388      -7.26929712    
 -0.649702549      -7.79974413    
 -0.380786449      -8.40235329    
  0.147884041      -8.67975235    
 -0.422178358      -8.52073288    
  0.239477485      -8.71788597    
  0.767651439      -8.91920185    
   1.12646294      -8.46565628    
   1.01364267      -7.96122503    
   1.68021369      -7.94054413    
   2.11196208      -8.26179504    
   1.68347251      -7.94567919    
   1.71252978      -7.43355083    
   2.25591731      -7.24703217    
   1.97966909      -6.69432640    
   2.53256869      -6.47915983    
   2.72808146      -7.08403587    
   3.11347842      -6.75506020    
   2.59442329      -6.30068779    
   2.23427773      -5.84561825    
   1.67092228      -5.62237597    
   2.14694309      -5.37262774    
   2.67053127      -5.81984901    
   3.08496618      -6.21144056    
   2.57048249      -6.23379040    
   2.74605107      -5.70440435    
   2.37642193      -5.15633011    
   2.59524965      -4.50109339    
   3.11892009      -4.30741930    
   3.04774618      -3.71742010    
   2.49743056      -3.61086822    
   2.36454391      -4.20142698    
   1.71140599      -4.40755558    
   2.28420544      -4.60299587    
   2.80184197      -4.76164818    
   3.39914227      -4.65533066    
   3.53340054      -4.02674866    
   3.04787636      -4.21065187    
   2.39225769      -3.96694279    
   2.16510177      -3.42115021    
   2.45446348      -3.91404271    
   2.52210093      -3.23868275    
   3.08259249      -3.57519293    
   3.60451746      -3.56488919    
   3.03082585      -3.74191880    
   3.66343403      -3.64220428    
   4.29706192      -3.66929579    
   4.02516508      -3.24509144    
   4.62122965      -3.17395186    
   4.74132729      -2.64566135    
   5.11378288      -2.26722240    
   4.52260447      -2.22081757    
   5.11555386      -1.87794399    
   5.77038622      -1.91105700    
   5.80642605      -1.38616574    
   5.40968418      -1.94217873    
   4.90602398      -2.15105891    
   5.36056805      -2.37934065    
   4.93613768      -1.99324501    
   5.20941973      -1.51955199    
   5.81402445      -1.38886118    
   5.55459309      -1.90561795    
   5.03714895      -1.47093475    
   5.62479639      -1.78932261    
   5.09748840      -1.80555916    
   5.49778271      -2.20657086    
   4.97406864      -2.15490818    
   5.14963675      -2.82680368    
   5.33092022      -2.25637031    
   5.38056850      -1.60632491    
   5.42614174      -2.23121214    
   5.93579960      -1.89914024    
   5.43505669      -2.16855669    
   5.95636797      -2.15662909    
   5.43006468      -1.91377234    
   5.25309801      -2.42174840    
   4.61054707      -2.28604603    
   4.81002569      -1.63238215    
   5.12083912      -1.19998789    
   5.55759430     -0.819891393    
   5.58126259      -1.32249117    
   5.02792692      -1.72061205    
   5.37215137      -2.26497626    
   5.71175146      -1.71429801    
   5.84741449      -2.23870373    
   5.29639101      -2.21189857    
   5.24794531      -2.90319467    
   5.51908159      -2.45416617    
   5.83865786      -2.97902179    
   5.63151646      -2.41875410    
   5.26312828      -1.87300849    
   5.82925940      -1.88174415    
   6.01563072      -1.31661987    
   6.55708933      -1.52420628    
   6.49710798      -2.10730839    
   6.19804716      -1.49553812    
   6.28667212     -0.943947554    
   6.07097292     -0.347823620    
   6.59545946       4.76592779E-03
   6.10270023      0.148834676    
   6.66446209     -0.234548926    
   7.35001183     -0.110226676    
   7.88495207      -2.28544325E-02
   8.26434326     -0.368803799    
   8.89693451     -0.261349320    
   9.55680943     -0.448439658    
   9.70139790      -1.12746716    
   10.2136040      -1.09404564    
   10.7268591      -1.01854336    
   10.2483139      -1.49943173    
   10.7821312      -1.20618534    
   10.6798649     -0.532263875    
   10.2843180     -0.129122049    
   10.1658382     -0.760427833    
   10.6985083     -0.400295973    
   10.7240524      0.205614328    
   10.1152725      0.369239867    
   10.6419134      0.225292280    
   11.1482544      0.457027376    
   10.8477488      0.887093902    
   10.3289738      0.665668726    
   9.92619514      0.192334652    
   10.0691252      0.673290670    
   10.5642328      0.299741000    
   11.1198578      0.169281274    
   11.8179255      0.131800503    
   12.2976809      0.417538434    
   12.7924175      0.661921442    
   12.3065758      0.498844981    
   12.6581583       1.09989834    
   12.7621183       1.76996875    
   12.6180134       2.43860865    
   12.3020258       2.90815830    
   12.1884785       2.25545645    
   11.6673927       2.16101146    
   12.1377525       1.97270536    
   11.6376667       2.09129429    
   11.6095438       2.78120971    
   11.5599222       2.12950993    
   12.0130339       2.53128266    
   12.5529871       2.37824011    
   12.9923897       2.75351119    
   13.5278807       2.65730548    
   12.9758987       2.82247162    
   13.5454016       3.13759255    
   13.1387310       2.81763124    
   13.3519850       3.38913107    
   12.9123154       3.79679871    
   13.0603752       4.32741404    
   13.2214088       3.78099561    
   12.9502954       3.22319174    
   12.5753069       3.74928069    
   13.1336660       3.95616150    
   13.5332069       4.39443970    
   13.6604719       3.87983918    
   14.2343302       3.61055183    
   14.8959923       3.65604448    
   15.2897100       4.18975782    
   15.8372841       4.41311073    
   15.5151663       4.90013504    
   15.2825546       4.32068634    
   14.8817072       3.75328088    
   14.9827213       3.17647243    
   14.3585033       3.47532892    
   13.7585697       3.64487648    
   13.5191793       4.25319099    
   14.1509571       4.09726381    
   13.5927200       3.68139267    
   14.1019936       3.60308647    
   13.9444017       4.21085978    
   13.8315601       3.56091261    
   13.9471235       4.08760643    
   14.2734547       4.47196150    
   13.8832111       4.90370798    
   13.2142725       4.79484606    
   13.8063259       4.55633450    
   13.7985668       3.89329624    
   13.1580095       3.83606410    
   13.6534748       3.39792323    
   13.5866251       2.75034308    
   13.2424688       3.17496729    
   13.5714531       2.67767000    
   14.2320433       2.46200943    
   14.3972063       2.97682810    
   14.7853260       3.48005772    
   14.9448309       2.81522560    
   15.4328136       2.69537163    
   15.3305540       2.18915248    
   14.9345694       2.58246303    
   15.4444475       2.50046682    
   14.8975449       2.12915850    
   15.4802752       2.13639688    
   15.6532278       2.63118005    
   16.1226864       2.27809429    
   16.1457558       1.72617602    
   15.7473602       1.30922472    
   15.9972239       1.94967985    
   16.0225754       2.58719897    
   16.5181065       2.33198833    
   17.0573692       2.74396729    
   17.4026642       2.27203035    
   17.0247746       2.74665976    
   17.4484978       3.02620053    
   17.5278187       2.50856161    
   18.1047783       2.67725468    
   17.5271091       2.46599102    
   17.7748318       3.08740759    
   17.1369095       3.23598242    
   17.7344074       3.06983066    
   18.0119247       3.48585963    
   18.2444649       2.92824459    
   18.7544098       3.27603674    
   19.1096516       3.77327609    
   18.4572792       3.71257401    
   18.5293350       4.36978817    
   18.2633305       4.80123329    
   18.5111980       4.18990231    
   17.9771214       4.43527508    
   17.3154049       4.41632700    
   17.9236507       4.76204681    
   17.4378815       4.28228951    
   17.6351204       4.88644552    
   18.1414146       4.47459364    
   18.7142868       4.25401211    
   19.2713890       3.96879816    
   19.4381409       3.34004974    
   19.8870602       3.64228272    
   19.8978710       4.29536867    
   19.8487549       3.63551426    
   20.2739391       4.02682352    
   20.3883209       3.43234468    
   20.0344582       2.91691089    
   19.7319603       2.30119729    
   19.9583702       1.65879846    
   19.5908051       2.03981161    
   19.4648075       2.61177540    
   19.0361843       2.99432731    
   19.5565166       3.34341931    
   19.3423309       3.98340845    
   19.8123627       4.47452211    
   19.2680550       4.11129522    
   18.8555508       3.60199881    
   18.2128944       3.32528806    
   18.1628075       2.81271362    
   18.5156956       3.31239033    
   18.9394798       3.59927177    
   18.4085693       3.82298875    
   18.2645683       3.13864803    
   18.8259430       3.42292595    
   18.4354458       3.92833710    
   18.5136147       4.44529247    
   18.7826366       3.83885741    
   19.4027443       3.84571528    
   18.9074459       4.21476221    
   18.6183205       3.69249725    
   19.0085049       3.14987135    
   19.6431808       3.24699402    
   19.1474152       3.64490986    
   18.7843819       4.05064535    
   18.3181515       4.43053246    
   18.9807243       4.26561689    
   18.3830528       4.03118372    
   17.7879257       4.32992887    
   18.2772236       4.70991611    
   17.7458935       5.00305843    
   18.3436623       5.12235689    
   17.7663631       5.51199293    
   17.4179592       6.08531952    
   17.5607719       5.59632683    
   17.8003864       4.96942234    
   17.6115685       5.56962299    
   17.7872925       4.92720747    
   17.8127422       5.52710819    
   17.3126678       5.08545589    
   17.3429317       4.55085468    
   17.1211090       5.07292271    
   17.3718166       5.50568008    
   16.9651260       5.92297888    
   16.4989758       6.27115822    
   16.5499687       5.71253347    
   17.1043053       5.96032524    
   16.6788044       6.25026608    
   16.4214439       6.77511597    
   16.7011185       7.33734131    
   17.1813335       6.95508528    
   16.9176540       6.48358727    
   17.0195770       5.84908485    
   16.5186195       5.72168207    
   16.0990810       5.42198229    
   15.5360250       5.82555056    
   15.1267004       5.41145134    
   15.2992315       4.91311979    
   14.6520557       4.86083651    
   14.1571770       4.57806253    
   13.6063509       4.69653940    
   13.6509848       4.14172935    
   14.2084570       4.18352413    
   13.6789093       4.16344929    
   13.7859726       3.67494154    
   13.2377186       3.95694351    
   13.6912136       3.47369051    
   13.7218342       4.03309393    
   13.6005955       4.53558016    
   12.9946556       4.65067053    
   13.5885181       4.41872025    
   14.0597954       4.18972254    
   14.7453012       4.32140017    
   14.0838146       4.39021349    
   14.6069775       4.38275528    
   14.6738091       4.91307688    
   14.4244776       5.48190022    
   14.8896990       5.76314545    
   14.5093288       5.30791378    
   14.3624163       5.91015387    
   14.1655130       6.49817753    
   13.8469200       6.93058968    
   14.3734455       6.49715090    
   14.3350983       7.05339813    
   14.4389725       7.56149769    
   14.0193119       8.10488033    
   13.6055517       7.75551701    
   14.1988811       7.59327269    
   14.7052364       8.04246807    
   14.3646832       7.59874582    
   14.1440802       8.21266270    
   13.5096836       8.37759399    
   13.0282869       8.01871395    
   13.5399351       8.42724991    
   13.9414148       7.97247601    
   13.9199028       7.31558323    
   13.4857836       7.02133131    
   13.4170465       6.43159866    
   13.3820257       5.80317068    
   13.6358213       6.35441589    
   13.2343493       6.67290640    
   13.6837654       6.37763596    
   14.1560755       6.83305359    
   14.8040686       6.66597843    
   14.6016951       7.12367582    
   15.2654409       7.24216509    
   14.7356968       7.15937662    
   14.9141808       6.65529728    
   15.2840509       6.19269848    
   15.9489460       6.03625488    
   16.1067314       6.54199934    
   15.6570129       6.90618753    
   16.1703167       6.62021828    
   15.5423117       6.61560774    
   16.1165524       6.52769232    
   16.7346191       6.50123167    
   16.7702751       7.11741543    
   16.1080303       7.29457617    
   16.6113243       7.21066618    
   16.3985996       7.66812515    
   16.4225559       7.14956617    
   16.6639767       6.59397793    
   16.1743927       6.82614040    
   15.7815037       7.17009449    
   16.3849716       7.16356850    
   16.5166492       7.79068899    
   16.1503410       8.36760426    
   15.7543812       8.86078358    
   15.5527124       9.34886551    
   15.3670502       8.85183430    
   14.7611389       8.96736622    
   14.4529390       9.53519058    
   13.9305496       9.34280300    
   13.4176168       9.34124756    
   13.9849033       8.97754765    
   13.5210781       8.75591469    
   13.6868505       9.38716221    
   14.1167278       9.80729771    
   13.4267197       9.81937885    
   13.9179440       9.43263149    
   13.5616980       10.0308781    
   13.6557102       10.6415691    
   13.2024212       10.2459736    
   13.0417166       10.7394676    
   12.7385511       11.2109814    
   12.2727356       11.6739426    
   11.6630259       11.7335348    
   11.9021702       12.1882114    
   11.7276974       12.6594296    
   12.1885595       13.1300631    
   11.6439085       12.8130655    
